72187 81749 72303 81778
5000
1/1554(4 steps):RRRD
1860/463(52 steps):LLULDRRDRUUUURRDLULLLLDRDDLURURRRRULLDDRDRDLDRUULDRD
1861/2509(51 steps):LLULDDLURUULDRURRDDRDLLLLURRULURRDRDLLURURDDDLLURRD
1862/848(52 steps):LDDLLLUUURDRDRULDLLURRDLLURDDRRRUULDLLDRRRUULURDDLDR
1863/470(50 steps):LLLURRRUULLDDLLURURDLDRRRDLULULLDRDLUURDDRUUURRDDD
1864/3261(51 steps):LDDDLLUUURRRDDDLLLURRUULLDDDRRURUULLLDDDRRURULURDDD
1865/860(52 steps):UUULULDRRDDLLUURRULDLURDRDDDLLUUURRULDLDDRDLLURDRURD
1866/307(52 steps):RDLULURDRRDRULDLUULDDRULLUURRRULDRRULDLLDRDRRDLULDRR
1867/949(52 steps):ULDRDRUULULLDRRUULDLDRRDLUURRULDRDLDDRULLLDRRUULDDRR
1868/678(52 steps):URRDDDRDLUURDDLLUUULURRDLULDRURRDDLLDRRDLLLURRURDLDR
1869/960(52 steps):DDLUURDRDLURURRDDLLULDRURULLDLDRRURRRDLULDRUULDRURDD
1870/1598(51 steps):LDRULUURDLUURDLDRURRDLDLLUUURRDDDRULDDRUUULDLDDRURD
1871/958(48 steps):LDDRRUULLDDRRUUUULLDDRRDDLLUURRRDRUULDRDRDLLURRD
1872/1009(52 steps):DRRUULDRRULLLDRURDDDLULURRRDDLDLULURRUULDDDRDRULLDRR
1873/1079(50 steps):RURDLLLLURRRDDRURDLURULLDLLURDRRRULLLDRRULLLDRRDRR
1874/448(50 steps):DDDRRUUURRDLLLLURDDDLURRRRUULDLDDLULDRUURRDRURDLDR
1875/1038(50 steps):ULURDRUURURDLLLULDDDDRRRRULLDDLURRULULDLDDRRRULDRR
1876/1144(50 steps):RRDDLLLLLURDRULURDLULDRURRDDRRUULLDDRRUULLLDLDRRRR
1877/1138(52 steps):LDRRRDDLUURDLLUURDRDLLDLUURULLDRRULLDRRRDRDLDRUULDRD
1878/1365(50 steps):ULLDDRDRRURUULLLLDDDRRULDLURRUULLDDRRUURRDDDLULDRR
1879/187(48 steps):RUULDDRDDDLLULUURRRULLDLDDRDRRUUULULURDDLLDDRDRR
1880/1287(52 steps):UULUULDRDDLUULDRURDDDLURULDRRULUULDDRURDDDLUULDLDRRR
1881/1270(52 steps):RRRRDLLLLDDDRUURULULDDRRDRURUULDLLULDDDRRRURDLLLDRRR
1882/1406(50 steps):RRDLLLDRRRULLLUUURDRRULLDDRRUULDLLDRRULURDLLDRRDDR
1883/1097(50 steps):RRURRDLLULDLURDDRUULULDDRRRURULLLDRRRULDRRULLDDRDR
1884/1475(52 steps):DRRURDLLURURUULLDLURDLDDDRURDRULURUULLDLDDRRDLULDRRR
1885/1449(50 steps):DLURRDLULDLDDRRRUULDDLLULURRRULLDRURDDDLLULURRRDRD
1886/1407(52 steps):LDDRDRULDRDLLUURRRDLDRULUURDDDLUUURDLUURDDDLDLULDRRR
1887/972(52 steps):LULUURDDDRRUURDLUULLDDLURULDDRUURRRDLDRUULDRDDLUURDD
1888/1608(50 steps):URRRDLDLURDDDRULLULLUURDDLURRDLLDDRUUURRDDLLURRDDR
1889/3233(49 steps):RUULLURDLULDDRULDDRULUURRDRDDLLLUUURDRULDLURDRRDD
1890/1697(48 steps):LDDRDLDLURRRDLDRUULDLUURULDLUURRDLLURDRULDDRDDDR
1891/1717(48 steps):ULDDDRUUULDLDRULDLLDRUULDRUULDRRDLLURULDRDRURRDD
1892/1673(50 steps):LDRRRRDDLUUULURDRDDLUULLLDRULURRDDLULDDRDLUURRRDDR
1893/1435(52 steps):DLLURDRULDLDLURDDDRRUULDDRUUULDDDLLUURRDLDLURDRUURDD
1894/1128(52 steps):LDRURDLLURRDLURRUURDDDLLLLLURRDLURRRDRULDLURDRUULDDR
1895/1831(52 steps):DDDRRRULDLUURDLLLLURULDDRRURURDRDLLURULLDRRDDRUULDRD
1896/1870(48 steps):DRULULDDRULLURRDLLULDLUURDDLUURRRDLULDRURRDLDRDR
1897/157(48 steps):DLULLURDRRULLLDRURDLLDDDDRRURDLLLUUUUURDRDRDDLDR
1898/1880(52 steps):RULLDDDDRURULUULLDRRULDDRDRUUULDDRULLDDRDRUULLDDRURD
1899/1879(50 steps):UUURURDRULLLDRRULDRRDDLDRDLLUURDDRUUUUULDLDLDDRDRR
1900/1539(52 steps):DDLURDDRUULURDLDLDRULUUUURRDDLLDRUULURDLDDRRDLULDRRD
1901/2024(52 steps):DDLLUUUURRDDLLUURDRULDLURRDDLLDDRRUUULDLDDRRUULLDDRR
1902/2019(52 steps):DDLUULDDDRULDRRUUULURRDLLDLURURDDLURDRDLLURRDDLLURRD
1903/1908(50 steps):URURDLDDLURRDRUUULLDLULDDDRRRURULLLURDDLDRURDLURRD
1904/1995(52 steps):RULLDRRULLDRRDDDDRULLDRRULLLUUURURDLLDDDDRURDLLURRRD
1905/1963(50 steps):LLULURRULDRRDDLLLURURRDDLLUURULDDLDRRRUULULLDRDDRR
1906/2124(52 steps):URULLLDLURDDRRRULULLDDLDLURUURRRRDLDDRUULDDRUUULDDDR
1907/2182(52 steps):DLURRDRDLLLUURRDLURDRDLDDRUULLDLUURDDLDRRUULDDLURDRR
1908/1687(52 steps):LUURRDLUURRDLLDDRRUULLDDLLURRDRRRDLLLULURRDDLURURRDD
1909/2198(50 steps):RDLDDDRRUULULUURRDLLURRDLDDLURULDDDDRRUULUULDDRRDD
1910/2241(52 steps):RRURULURULDDRULDDRULDDDRUUUULULLDDDDRRDLLURDRRUULDRD
1911/1482(52 steps):RUURDLDLLUURRURDDLDLLUURRRULDDDRUULLLDDRRURULURDLDDR
1912/2293(52 steps):LULDRRRDDLLLUURRDLDLUURULDDLDRRRUULDLURRURDDLLDRURDR
1913/2303(50 steps):DDLDRULUUURULDRRDDDLULUUURDRDLLURRDDLDLUURRDDDLURD
1914/2422(50 steps):UURDLLDLLDLUUURDDLDRULURRULDDLDRURDLUURRRDLLURRDDR
1915/2279(52 steps):LURUURRRDDDRULLDRUUULLLDDDRRUURULDRRULLDRRDLDLUURDRD
1916/2453(52 steps):LDDLURRRDLURURDLULDDDRRDLLURURULURDLLLDLDDRRRURDLURD
1917/2431(48 steps):UURRDDDLDRUULLLLURURDLDLDDRRRURUUULLDLLURRDDDRDR
1918/2513(52 steps):DDLUURRDRDRUULDDRULLLULDDRULURRRDLLURRRDLDRURDLLURDR
1919/2566(54 steps):LURDLULLDRDRUUURDLLDDDLURDRURUULLDLURRDRDDLULDRURDLURD
1920/2830(52 steps):LURUULDDLLUUUURDRULDDRULDLUURDRDRDLDDRUULURDLDRULDDR
1921/2136(50 steps):URULDLDLUURDLUURDDLUURRDRDDLDRULLURDLLURDLDRRRULDR
1922/2896(52 steps):LURURDDLURDLDLULDRRULLURRDLLULURDRDLULDRRDRRULUURDDD
1923/1668(52 steps):LULDDLLURURRDLDLULDRRRRRULLLLDLURURRDDRULLDRRRULLDRR
1924/2940(52 steps):DRULLURULULDRURDLULDDDDRRRRULULULDDLDRRURDRRULDLURDR
1925/2660(52 steps):ULDDDLLURRRUULLLDDRDLURDRUUURDLDLLUURRDDRDLUURDLLDRR
1926/3021(50 steps):LLDRRRULLDLURRDLLLURDRURRDDLUURDLDRDDDLLLULDRRRURD
1927/3001(52 steps):LDRULLDRULLDRDLUURDRRULLDRDRRURDLUULDDRURULDLLDRURRD
1928/3130(48 steps):RULDDDLURRUULLDLULDRDDDRRRUUUULDLULLDDRULDRRDRDR
1929/3096(52 steps):LDRDDRUUULLDDRUURDLLDRDRDDLLURURDDLLURURULDRDDLLURRD
1930/3146(52 steps):LLUUURDLDDRDRRDLUUURURULDRDDDLDLLUURRRDDLLURURULDDDR
1931/3250(48 steps):ULDLLUURUURDRULDLUURDDRULLDRUULDLDDRULURDLDDDRRR
1932/2559(52 steps):UURURULLDRRULLDRDDLUURULDLDDRDRUULLDDRRRULDLURDRULDR
1933/3291(52 steps):DDDRULULURDRURRDLLDLLURULLDDDRURRRURDLUURDDLULDDRURD
1934/3326(50 steps):URULLDRDDDDRURUULUULDDDLDRRRURDLLURULLDRURDDLDRURD
1935/3401(52 steps):RRDDDLDRULLDRUURDDLULDRUUULURRDDLULURRDDDDLUURDLLDRR
1936/3396(54 steps):DLDLDLDLUUUURRDDLDLDRURRULLLUURRRRDDLLDRRDLUURDLDRULDR
1937/2723(50 steps):RURULDLDDRDRDRUUUULLDLDDDRURDRUULDLURDLLURUURRDDDD
1938/1925(50 steps):RDRULDDRURULURDDDLLLUULDDRULDDRURUURDLULDDLURRDRRD
1939/3463(50 steps):DRUUULDLLDDLUUURDRDLLUURDDLURRDDLULURRDRULDLLDRRRR
1940/3598(50 steps):DDDRRRRRULDRUUUULDLLLLDDRUUULDDRDLDRRRRURUULURDDDD
1941/3209(50 steps):URRDRULDLULDDRULDLURDRRRULLDRULURULLDDLDRRURULDRRD
1942/2394(50 steps):LUURRDDLLUURRDDLLUURRRDDLUULLDDRRRUULLLDDRRURULDRD
1943/3747(52 steps):RURRRDDDLUURUULDLULDRURDDLLLDDRRRURUULLDDRULDRURDLDR
1944/3617(50 steps):DLULDRURDDLUULDRRRRDLUULDDRURULLULDLDRRUULDLDDRRRR
1945/2973(50 steps):DDDDRULURRDLURULDLURULDRUULDDRRUULDRDLULDRRDLLDDRR
1946/3579(52 steps):LURURDDRULURDLLURDDLLLLURRRDLLLURRDRULLDRRRRUULLDRRD
1947/3354(48 steps):RRDDLLULUUURDRURRDRDLDLDLUUURURDDRULLULDDDRRURDD
1948/4074(52 steps):DDLUURDRRUULLURRDLURDDDDLLLUURDDLURRRDLLULDRURRDLURD
1949/3842(48 steps):RDDLLLURRRDLULURRDRDLLULDLDDRRUUURULLDLDRURDDDRR
1950/4025(50 steps):LDRRRUUUULLDRDRULDLDDLURUURDRDDLLULDRRRUUULDLDDRRD
1951/4151(48 steps):DRDDLUUUURULDRDDLULLUURRDDLLULDRRRRULULLDDRRDRDD
1952/4100(52 steps):LUUULDRDLUULDLDRRUULDLURDDLURRRDLDLUURRDLDRRULULDRDR
1953/4239(50 steps):RDDLLLURDRUURDLLULLDRDRUURDDDLLLURRDLUURURRDDDLURD
1954/4236(50 steps):RRRRUULLLDLDRULURDLLURDLDRULURRRRRDDLLLUULDRURRRDD
1955/4286(52 steps):LDLDRULURDDRRRUULDDRULULULULDDRURDLDDLURDRRRUUULDRDD
1956/4276(50 steps):URURRDDLLULUURDRULLDRRRDDLLDRRULULDLURURRULDDRDLDR
1957/4169(50 steps):LUURURRRDLULLDDDLURDRDRULDLLURRDLLURDRURUUURDDLDRD
1958/4319(50 steps):DRRUUUULDDRULURDLULDDRRDDLLUURURDDDLDLUUURULDRRDDD
1959/4359(50 steps):ULDRUUUULDRULLDDDRRDLURUULURDLLDDRRDLURUUULLDRRDDD
1960/4206(50 steps):DLLLURDDDRDLLULUUURDDRUULULDDRRURDRUULDLDDDLDRRURD
1961/4342(52 steps):RURULLLDRRUURDDLULULDDRDRRULURULDLULDDDRULDRRULLDRRR
1962/4310(52 steps):LLDRRRDDLLLLLURDRRRUUULDLULLDDRDLURDRRRRUULURDDLURDD
1963/3192(50 steps):DDLULDRRULDRRUUULDLURDLDLDRRRULURDRDLLLUURURRDDLDR
1964/4390(50 steps):ULLDDDDDRUUUURDDDDLUUULDDRDLURULUURDRUULDDRULDDDRD
1965/4475(50 steps):DDRURDDRDLURULDRRDLLLURRRUUUULDLLDDDLDRURDLULDRRRR
1966/2335(50 steps):LUULLLDDRRRRUULLLLDDRRRUURDDLLLLUURRRDDLLLUURRRRDD
1967/4197(50 steps):ULDDLUUURDLDRRULURDRRDDLUUULLDDRDLURRDLULDRUURDRRD
1968/4544(52 steps):LLUUURDDDRRRUULULLDLDRDLLUURDLDRURULURRRDDRDLUUURDDD
1969/4445(50 steps):DRULDLURRDLLURRUULUULDRRRDDLULDRRULUURRDDLULDRRDDD
1970/4617(52 steps):UURRDDLLUURRDDLLUURRDDLDLURDRUUULLDDDRDRUULDDRUULDRD
1971/4326(52 steps):ULLLLLDRULDDDRURRDRUULDLLULURRRDLDRURULLDRRDRDLLURDR
1972/4587(52 steps):LLLLURULDDRUUUULDDRULDDDRUUUULDDRDRRRUULURDDDLDRULDR
1973/4710(52 steps):URRDDLDLUUURRDDLLUURRDRULLLDDRDDLURRDLLUURDRDRULLDRR
1974/4492(50 steps):DDDDRRUUUULLDDRDDRRUUULULLDRRDLUURRDRULLDLDLDDRRRR
1975/4736(50 steps):LLUURRDDLLUURRRRDLLURRUULLLLDDDDRRRRUULURULDRDLDRD
1976/4947(52 steps):URRDDRDLLULUURRDDDDRUULLDRULLUURRDDLLDRRDRULURDDLURD
1977/4959(50 steps):RDRDLURRDLLULDRURRULLLDRURDDLDLUURUULDRRDDDRUULDRD
1978/12(53 steps):RDLUURRRDRDLULULDLDDDRURRUUULDDDRDRUULDDLURDLLURDRURD
1979/34(51 steps):DDRUULDRURDLDDLLURULURURDRDLULDRUULDRURDDDDLLLURRRD
1980/4669(50 steps):DLDRDDLLUUUURULDDRUURDDDLLDDRRUULLURURDDLLURDLDDRR
1981/43(51 steps):RULURDLDRRRUULLDLURULDLURDRDDRRUULURDLLDDLUUURRRDDD
1982/4978(50 steps):ULLDRURDDDDDLLURRDLLULDRRURUULURULDDLDDLDLURURDRDR
1983/4888(52 steps):DRUULLDDLUUURDDDRULLUURDRDRULURDDDLLULURRDRDLULLDRRR
1984/60(53 steps):URURRDDLLUURULDLURRDDDLURRULLDLLURRDLLURRURDDRDLLURDR
1985/156(53 steps):RRRDDLLLULURRRDRULDDRULDLLUULDRURRDDLLUULDRDRRRUULDRD
1986/69(49 steps):LURDLDRUUULLDLULDDDRUULDRDRRUUULLULDDRRULDRURRDDD
1987/110(51 steps):RRDDDLULUURRDDLLUURRDDLDLURRUULLDDRRDLLURRUULLDDRDR
1988/352(53 steps):UULLDDLURURRRDLDDDLLLUUURDLUURRRRDLDDRUULDDRDLLURURDD
1989/118(51 steps):DLLLURRURDLULDDLLUUUURDLDDRDLLURRRDLLURDLLURDRRRURD
1990/174(51 steps):LURRDLLURRRDLLDRULLLURRRDLLLDRRULDRRRULLULDLURRRRDD
1991/376(53 steps):RRRDRURDDLULURRDDDLLDRUUURULDRDDDLLLUUURRDDDLULDRRURD
1992/4910(50 steps):LDRULLDDDRRUULDRURDRULDLDDRRUULLLDLURDRDLLUURRRRDD
1993/290(53 steps):LDDLDRRULLULULDRDDRUURRDDLLULURRURDDLLLURRDDRUUULDDRD
1994/417(51 steps):RUUULLDDLULDDRUULDRUULURRDLULDDRUURDRRDDLLULURDDDRR
1995/492(51 steps):RRURDLLLURRUULLDRDRRUULLLUURRRDDDLULLDRRULDRRULDDDR
1996/551(51 steps):LLLULDDDDRRRURDLLURUUULLLDRRDLLDRDRUULDRUUURDRDDLDR
1997/387(51 steps):RDLLURRDDDDDLLUURURDRDRURULLDDRULLLULDDDRRRRRUULDRD
1998/590(53 steps):RULURDDLULURRULLDRUULLDRDDDLDRRUURUULLURRDDDDDRULURDD
1999/581(49 steps):RRDDLURDRULDLULUUUURRDDLDLURRDDLURURULULLDDRDDDRR
2000/465(53 steps):RDDLDRURULLDDRURULULLDRRULURDDLURRULLDLDDDRRUUURDDLDR
2001/343(53 steps):LURULLDDRDLLURRUURDLLLDRRDLLURRUULLLDRURDLDRRRDLULDRR
2002/278(53 steps):UULURRDLLLDDRDDRULUULDRRUULDRDLURRULLDRDRULDDRDLLURDR
2003/748(53 steps):RDDLDRRUUULDDDLDLDRULUUUURDDRDRULULDDRRDLDLUURRDLURDD
2004/513(53 steps):LDRURURRDDLULDRUULDDLULDRURRRDLLLULDRURDRURRULLDDRURD
2005/794(51 steps):RDRDLLULDRURURDDLLDLUURDLURRURRDLLDRUULDLDRRDRDLURD
2006/235(51 steps):DLULLLDRURRRDDLLLUURRDDRUULDRULLLDDDDLURRDDRURDLURD
2007/875(51 steps):LDRRRURULLLDDDRURUULLLDDRRDDRRDLURULLLLDRDLURRURDDR
2008/931(53 steps):RURUULDRDDRRURUULLLDDDLURRRDLLLULDRURDLUURDRRRDLULDRR
2009/930(51 steps):LURDLUURDDLURRURRRDDLLDRULLDDDLULDRURDLULDRRUURRDRD
2010/426(53 steps):RDDDRRDLULDLURUULURRRDLLLURRRDDDDLLUURUULDDDRDLLURDRR
2011/953(53 steps):DRDLURULULURDDDDLUURDDLLLLURUUURRDDRUULDDDRDRULLDRURD
2012/974(53 steps):RDLURDRULLUURULDRRDDDLLUUURRDDLLDRRUUULULDDDDRURDLURD
2013/1061(53 steps):RULLLUUURDLDDDRRURUUULLLDDDDRULDRRRURURDDLURULLDDRURD
2014/4253(50 steps):LDDRRULULURDRUULDRRDLLLUURRDDRULDDLUURDLLDRDLURRDR
2015/1248(51 steps):UURDDLUURDDDLUUURDDRULDLURRDDLURRDLURRDLLLUURURRDDD
2016/1243(51 steps):DDDRRUUULLDDDRRUUULDLDDRRUULLLURRRDDDLLUUULDRRURDDD
2017/1170(51 steps):DRDLLURUULURRDLLLDRDDRUUUULDLDRDRUURULDLDRDDLUURDRD
2018/1160(53 steps):DLULLDDLUURRRRDLDLDLLURRDLUULURRRRDLDDRULDLURDRUULDDR
2019/1326(51 steps):LURRULULDDDDDRRUULDRUUULDDRUULULDDRUULDDDDDRULURRDD
2020/1527(51 steps):ULLDRURDDRDLLLUURURDDRDLLLUURRULLDRRDRDLLLUUURRDDRD
2021/1401(51 steps):LULDLURDRDDLLUURRDRDDLUURULDLUURRDLLURRDLLDDDLURDRR
2022/1478(49 steps):RUULLDLURDDDDRULURDRUUULLLDRDDDRURUUULLDLURRRDDDD
2023/1642(53 steps):ULLLDDRDLUUURUURRDLDDRURULLDRULLURRRDDDLDRUULDRDLLDRR
2024/1754(53 steps):RUULDLDDRDRUUULDDRUUULDDDRUUULLDRULDDDDRULURRDLUURDDD
2025/1603(53 steps):LDDRDRRUULUUULDDDLUURRRULLDRRDLDLUURURDDLDDLDRUULDRDR
2026/1679(51 steps):RDLUURURRRDLDLLURRULLDDDRRUURDDLUURDLLLLDRRUUURDRDD
2027/1850(51 steps):RDDRDLLLUUURURDDLUURDRDLDRDLURUULDRUULDDDDRUUULDDDR
2028/1999(51 steps):LUULDRDRDRUUURULLLDLDDDRRRURDLULLULDDRRURURUULDDRDD
2029/1669(53 steps):RDLDRUUULLUURRDDLDLULDRDRUULUURRDDLLDDRUULDDRRDLULDRR
2030/2025(49 steps):RUUULLLLDDDLURUULDDRRRDRRUUULLLLLDRDDLUURURRRRDDD
2031/2048(51 steps):URRDLURDRULLLDRULUUURRDRDDLLLUURRULLDRRURDLLLDDRDRR
2032/2015(51 steps):LLUULURRRDLDLULURDLDRURURRDLDDRUULDDLLUURURRDLDLDRR
2033/4479(54 steps):LULULLDRRULDDLULURRDDLUULDRRRULLLDRRRURRDLULDDRURDLURD
2034/2083(53 steps):LURURDLUULDDRUULLDLURDDDLUURRDRDLULLURRRDLURRDLULDDRR
2035/2070(49 steps):RUULLLDDRRRUULLLLDLURDRDLURULDLURRRRRDDLLLUURRRDD
2036/2253(53 steps):DRRULLDLUUUURRRDLURDDDDLLULUUURRDRULDRDDDLLURDLULDRRR
2037/2250(53 steps):DLURRDDLUUURDLDRDDDLUURUULURRDLLDDDLDRRRULDRRULDLURDR
2038/2271(51 steps):LDDLURRRDDLDLURRUUULDLDDRRUULLDLURDDRRUULULDRURDDDD
2039/2307(53 steps):DDLLUURRDDLLUURRRDDRURULLDDLLLUURRDRULDDRRULLDRURURDD
2040/2011(51 steps):DLLURRULDRDLLURRRRUULDDDRULURDLDLUURUURDDLURULDDDRD
2041/2306(53 steps):LLLDLLUURRDRDLURRULLDLURDDLULDRRULDRRURDLURRDLURULDDR
2042/2443(51 steps):LLLUURRRDRUULDLULDDDLUURDDLUUURRRRDDLULLDDRRURULDRD
2043/2345(51 steps):URDLDDDRRRRULULLLDDRRRUUUURDLDRULURDDDDLLLLUURRRDDR
2044/2479(53 steps):RULURDRULDDRUURDRDLLLDRDDRULLDLURDRRULLLDRRRURDLLURDR
2045/2567(53 steps):ULDLDRRDLURUULDDDRUUULDLDDRRULURRRDRULDRDLURUULDLDRRD
2046/2597(53 steps):URULLDDRULDDRUURRDDRUULLULLDDDDRURDRRUULDLDLURRDLURDR
2047/2470(53 steps):LDRUURDLULURRDDRUUULLLDDDDRUULURDLDRRURULLDDRDRULLDRR
2048/2644(53 steps):LLDDLURDRDRURDLDLURUUURDLULLDLDRDRDLUURDLURRRULDLDRRD
2049/2675(51 steps):URUULDRDDRURRRULLDRDLULDRRULDRRULULURDLULDRURRDDLDR
2050/2702(51 steps):RUULLDDRRUULLDDLUURDDRRUULLDLDRRRUULLLDRDRRUULLDDRR
2051/2760(51 steps):RUURRDLULDDDDRRUUULLLDDDRRRUUULULLDDDRULDRUULDRDDRR
2052/2711(53 steps):DLURRRUULLURDLUURDDLDDRDRULLUUULDRUULDRDRRDDDLLLURDRR
2053/2764(51 steps):DDLLLUURURRDDDRULDLLURRDLLUUURDRRDLUULDDLLURDRRURDD
2054/2681(49 steps):LLULURRDRDDLLLUURRRULURDLUURDLULDLDRRRULDDLURDDRD
2055/2786(53 steps):DDLLLURURRDLDLDLUURURDDLULURRDRULDDDLLUUURRDDLDRULDRR
2056/2727(53 steps):DLULLURRRRRDLLDRUULDLLDRUULDDLURRDLULDRRRRUURDLULDRRD
2057/2454(51 steps):RDLDDRUULDDLURDRUURDLLDLLURURRURDLDDLLULDRUURURDDRD
2058/2866(51 steps):RULLDRRULULURRULLLLLDRURRRDDLLDRDRRUULLLDRUUURDRDDD
2059/2874(53 steps):DRUURRRDRDDLLURURDDLULUULLLDDRUULDRDRDRUURRDDLLLURDRR
2060/302(53 steps):RULLUURURRDLLDRDDRUUUULLDRDLDDLURRDRULURRDDLLLURRURDD
2061/2884(53 steps):LLURULDRRULLDRRURDDRULDLLUURDRULDLURRRRDLDRUULDDLURRD
2062/4957(50 steps):LDRUULDRDLLURDDRDLURDDLULDLUUUURRDRUULDRDDLLLDRRRD
2063/2979(53 steps):DRDRUULLDRRDLLLURULLURDDRRDLUURURRDLDRULURDLDRULLDRDR
2064/2095(53 steps):DRDLUURDRULLLDDDDDRRUUULULDRUULDDDRRRDDLLURRDLURULDRD
2065/3061(53 steps):RUULULDDRUULDLDLLURURDDRRUULLDLDRRULURRRDDDLLURURDLDR
2066/2910(51 steps):RUUULLLDDLDRRUUULLLDRURDRDLULDRDRRUUULDRRULDLURDRDD
2067/2944(51 steps):RDLLDDRURULLDLDRRURULUULLDDDRDRRRULDLURUUULDDDRURDD
2068/3224(51 steps):URRRDLLLDRRUULLDDDDDRRRULUUUULLDDRURURDLDLLDDDRRURD
2069/2915(53 steps):RULDLLURULULDDRULURDRULDRRULLLDRDRURDRULDLDRULLDRURDR
2070/3413(53 steps):URRDLLDRULURUURRDDLDDRDLLUULURULDRRDDRDLULDRRULULDRDR
2071/3221(53 steps):RULDRUURDRULLLDDRRUURDLLDDRUULLDRRDDRRRULURDLDRUULDRD
2072/3315(53 steps):DLDLURRRULULLLDDRDLURRRRUULDRDDLLLUULURRRRDDLURULDRDD
2073/3365(53 steps):UUURDDRULLLDDRRDLURULLDRUUULDRURRDDDLLURRDLDLURULDRDR
2074/3487(53 steps):LULDDDRUUULDDRUULDRURDRDRURDLULDRUULDDRDRUUULDDLURDDR
2075/3541(51 steps):DDRUULDDDRUURURDLLLDRDLULDRRULDDRURRDLLUULLDRURDRRD
2076/3441(51 steps):UURDDLUURDLDRUURRURDDLUURDDDLURRUULDLDRDRUULULDDRDR
2077/3521(49 steps):LULLDDRDRRRUULDDLLULUUURRULDRDDRRDLDLLULUURRDRDRD
2078/3578(51 steps):LLUURURRDDLURRULLDLDRDRURDLLLULDRUULDRRRRDLUULDDRRD
2079/3583(51 steps):RUURULDLDRRULDDLUUURDLURRDLDDRRDLUULDLDDRRURDLURDRR
2080/3629(53 steps):RRDLULDRUULDDLUURDDLURDRURDRUULLDRDRURULLDRDRUULLDRDR
2081/3489(53 steps):DDDRDLUURUULDDRUULDLDRRDLURULDLDRDLUUURULDRDDDRUULDRD
2082/3584(51 steps):UUULDLURRDLLDDRRUULULDDLDRULURRURDDDDLULULURDLDRRRD
2083/3558(53 steps):DLLLURUURDDLLURURDDDLLUURRRDLURRDDRUULLDLDRRURUULDDRD
2084/3522(53 steps):ULUUURDRDRDLURULULLDDDDRURDLULDRURDRDLLUURRDLURULDRDD
2085/3667(51 steps):DRRURUULDDRDLULURRDLUULDDDRDRULDLURUULDLDRRULURDRDD
2086/3670(51 steps):LLURDLUURDRDRRURDLUULLDRDRULDLLURRDLLUURDRURDRULDRD
2087/3695(51 steps):LLURRURDDLLUURRUUULDDDRDDLLUUURRUULDDRDLDRULLDLDRRR
2088/3624(51 steps):ULULLDRDRULURDLDLUURRDLLDRDRURDDLDRUULDDLUUURDLDRDR
2089/3470(53 steps):DLURRDLULLDDDRDLUURRDLURULURDLULDRDRDDRUULLDDLURDRURD
2090/3707(53 steps):UURDDLULDRRULULLDRRDRUULLLDRURDDDRDLLULDRURDLULDRURDR
2091/3755(53 steps):LDRULURDDLLLDRRUULULDDRUULDDRRURRDDLLLURDRUUURDLURDDD
2092/3379(51 steps):LURRDRDLLDRRURUULLLDDDLUURDDLURRURRDDLULDLUURURDRDD
2093/3788(51 steps):LLDRUULDDLURRUULULURRRDLLULDDRUULDDDDRDRRULDLLURRDR
2094/3834(51 steps):DRDLUURDLLLULLDDRRDLUURURRDDDLLUUURDDRDLULDLDRRURDR
2095/2810(53 steps):RDLULURDRULLLLLDDDRURDLULDRULUURRRDDRDRULURDDLULURRDD
2096/3929(51 steps):RDLDDRRRRUULURDDLDLUULLDRRUULDLDRRRDLLLURRUURDRDLDR
2097/3492(51 steps):UULURDRULLDDRRRDLLLURURRRDLLLULDRDLUUURRDRDLLURDRRD
2098/2266(52 steps):RDLURRDLURULDRDLLURRDLLDDRURDLLURDDRUUULDDRDLUURDLDR
2099/4174(51 steps):DLURULDRDDLDRUULDLULLUURDLDDDRRRRUULLLURDRUUURDDDDD
2100/4283(53 steps):RULUULLDLLDDRUUURDDLLURRULDDDRURRRUULDDDRUULDRDLLURRD
2101/4293(51 steps):LDRUUUULLLLDRRRULLDRULLDDRDLURDRRRDLLLLUURDRDLURRRD
2102/4245(51 steps):DDDLUUULURRDLULDRDRURULLLDRRULDDDLDRRUUULDDDLURRDRR
2103/4130(53 steps):UUULDRURDLUUURDDLLDDDRUUUULDRUURDLLURDDRDDDLURULLDRDR
2104/4369(51 steps):LDLDRRRUULLULDRURDLULDRDLUURRRDLLDDLUURDDLUURURDRDD
2105/4226(53 steps):UURURRDDLULDLLLURULDDRURDDRRRUULURDDLLURDRULDLDLURDRR
2106/4411(55 steps):UURDLULDLLULDDRURULLDRRULLDRRRRDLURULLLDDRRRUURDLDRULDR
2107/4422(53 steps):ULURRULLDDRULDDDRDLURUURULULDDRRDLUULDDDDRULDRURULDDR
2108/4558(53 steps):RDRRULULDLURRDLUULDDDRRRUURDLLLULDDRURDRRULDLLURURDDR
2109/4583(51 steps):DLLLLURDRULDDDRDLUULUUURDRRDRRULLLDDDLDRUURRRDDLURD
2110/3978(51 steps):URULDDRRRULDRUUULLDDLUUURDRDDLDLURULURRDRULLDLDDRRR
2111/4701(51 steps):LDLLUURRDDRRDRULLUULDDDDRRUURDDLURUULLLDDLURDLDRRRR
2112/4222(53 steps):LURULDRUURULDRRDLLUURDRDLDLLURURRULDDDLURRRDLDRUULDRD
2113/4692(49 steps):RRRRDRDDDLLUULURULLLDDRRRUURDLULDRDDDRRUUULLDDDRR
